,Featurename,mz,RT,Average.coef.across models,%.models.present,platfrom,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m.z,delta.ppm.
1349,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0001424,4-(3-Pyridyl)-3-butenoic acid,n/a,C9H9NO2,163.0633285,M+CH3OH+H,+,196.096818,3
1350,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0038712,(S)-Isosclerone,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1351,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0125103,3-(3-methoxyphenyl)prop-2-enoic acid,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1352,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0166629,AC1NS38Z,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1353,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0062406,4-Oxo-1-(3-pyridyl)-1-butanone,C19567,C9H9NO2,163.0633285,M+CH3OH+H,+,196.096818,3
1354,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0133615,(2E)-3-(2-hydroxyphenyl)-2-methylprop-2-enoic acid,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1355,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0146659,Methyl 3-phenyloxirane-2-carboxylate,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1356,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0133614,2-methyl-3-phenyloxirane-2-carboxylic acid,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1357,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0135650,3-(4-methoxyphenyl)oxirane-2-carbaldehyde,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1358,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0131231,"5-methoxy-4-methylbenzene-1,3-diol",n/a,C8H10O3,154.0629942,M+ACN+H,+,196.096817,3
1359,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0125534,"5-ethylbenzene-1,2,3-triol",n/a,C8H10O3,154.0629942,M+ACN+H,+,196.096817,3
1360,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0146620,"2-Propenal, 3-(4-hydroxy-2-methoxyphenyl)-",n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1361,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0125518,(2E)-3-(3-methoxyphenyl)prop-2-enoic acid,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1362,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0126617,"2,4-dimethylbenzene-1,3,5-triol",n/a,C8H10O3,154.0629942,M+ACN+H,+,196.096817,3
1363,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0031055,"(Z)-10-Hydroxy-8-decene-4,6-diynoic acid",n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1364,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0133613,(2E)-3-(4-hydroxyphenyl)-2-methylprop-2-enoic acid,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1365,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0141076,"4-(2,4-dihydroxyphenyl)but-3-en-2-one",n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1366,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0038103,(R)-Hispaglabridin B,n/a,C25H26O4,390.1831093,M+2H,+,196.098831,7
1367,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0164051,"6-(prop-2-en-1-yl)-2H-1,3-benzodioxol-5-ol",n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1368,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0146658,Methyl trans-3-Hydroxycinnamate,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1369,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0062273,"1,2-Dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene",C14784,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1370,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0062729,Ethyl Phenylglyoxylate,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1371,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0005784,Hydroxytyrosol,n/a,C8H10O3,154.0629942,M+ACN+H,+,196.096817,3
1372,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0037728,2-Furanylmethyl propanoate,n/a,C8H10O3,154.0629942,M+ACN+H,+,196.096817,3
1373,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0141782,(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enal,C02666,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1374,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0146617,"2-Propenoic acid, 3-(methoxyphenyl)-",n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1375,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0169080,2-Hydroxy-3-methoxybenzyl alcohol,n/a,C8H10O3,154.0629942,M+ACN+H,+,196.096817,3
1376,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0141075,(3Z)-3-hydroxy-4-(4-hydroxyphenyl)but-3-en-2-one,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1377,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0178260,"Cinnamic acid, 3-methoxy-, cis-",n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1378,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0141115,"1-(4-hydroxyphenyl)butane-2,3-dione",n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1379,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0131232,"5-methoxy-2-methylbenzene-1,3-diol",n/a,C8H10O3,154.0629942,M+ACN+H,+,196.096817,3
1380,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0041217,Shinflavanone,n/a,C25H26O4,390.1831093,M+2H,+,196.098831,7
1381,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0034158,"2,6-Dimethoxyphenol",C10787,C8H10O3,154.0629942,M+ACN+H,+,196.096817,3
1382,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0135651,3-(4-methoxyphenyl)prop-2-enoic acid,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1383,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0135785,"1-(4-hydroxyphenyl)ethane-1,2-diol",n/a,C8H10O3,154.0629942,M+ACN+H,+,196.096817,3
1384,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0131479,"2,3-dimethoxyphenol",n/a,C8H10O3,154.0629942,M+ACN+H,+,196.096817,3
1385,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0141078,1-hydroxy-4-(4-hydroxyphenyl)but-3-en-2-one,n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1386,3.88_196.0975m/z,196.0975,3.88,-0.143317912,93,uHPOS,HMDB0133457,"4-(3,4-dihydroxyphenyl)but-3-en-2-one",n/a,C10H10O3,178.0629942,M+NH4,+,196.096817,3
1723,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0166761,2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(7-hydroxy-1-oxoheptan-3-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid,n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1724,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0014729,Fluocinolone Acetonide,n/a,C24H30F2O6,452.2010451,M+2H,+,227.107799,8
1725,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0030904,"alpha,alpha-Dimethylanisalacetone",n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1726,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0179928,"(5E)-3,7-dimethyloct-5-ene-1,3,7-triol",n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1727,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180332,2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(4-hydroxy-7-oxoheptan-3-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid,n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1728,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0167510,"1,5-dimethyl-8-methylidene-6H,7H,8H,9H-naphtho[2,1-b]furan-9-one",n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1729,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0173779,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(2,5-dihydroxy-1-methylcyclohexyl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1730,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0033251,Phenylmethyl benzeneacetate,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1731,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135213,3-(4-hydroxyphenyl)-1-phenylpropan-1-one,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1732,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0173780,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(2,4-dihydroxy-2-methylcyclohexyl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1733,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0179932,"(5E)-3-(hydroxymethyl)-7-methyloct-5-ene-1,7-diol",n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1734,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0032327,Hexyl 3-mercaptobutanoate,n/a,C10H20O2S,204.1184006,M+Na,+,227.107619,7
1735,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0033946,2-Phenylethyl benzoate,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1736,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135540,"1-hydroxy-1,3-diphenylpropan-2-one",n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1737,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0166753,2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(4-hydroxy-1-oxoheptan-3-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid,n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1738,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135215,3-(2-hydroxyphenyl)-1-phenylpropan-1-one,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1739,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135543,1-(2-hydroxyphenyl)-3-phenylpropan-2-one,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1740,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0141210,"3-phenyl-3,4-dihydro-2H-1-benzopyran-7-ol",n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1741,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180331,2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(5-hydroxy-1-oxoheptan-4-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid,n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1742,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135542,1-(4-hydroxyphenyl)-3-phenylpropan-2-one,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1743,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180106,SCHEMBL4626344,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1744,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135541,1-(3-hydroxyphenyl)-3-phenylpropan-2-one,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1745,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0094656,2-Hydroxydecanoate,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1746,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0039893,"(1R,2R,4S)-p-Menthane-1,2,8-triol",n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1747,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0130334,"4-[(2E)-3-phenylprop-2-en-1-yl]benzene-1,3-diol",n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1748,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0041564,p-Tolyl phenylacetate,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1749,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135214,1-(2-hydroxyphenyl)-3-phenylpropan-1-one,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1750,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0151807,SCHEMBL12418042,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1751,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0059797,1-Hydroxyphenanthrene,C11432,C14H10O,194.0731649,M+CH3OH+H,+,227.106654,3
1752,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135589,4-(3-hydroxy-3-phenylprop-1-en-1-yl)phenol,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1753,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0041600,Ethyl (±)-3-hydroxyoctanoate,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1754,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0179930,4-[3-(2-hydroxypropan-2-yl)oxiran-2-yl]-3-methylbutan-1-ol,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1755,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0041316,Cinnamyl butyrate,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1756,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0037765,(S)-3-Mercaptohexyl butyrate,n/a,C10H20O2S,204.1184006,M+Na,+,227.107619,7
1757,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135211,3-(3-hydroxyphenyl)-1-phenylpropan-1-one,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1758,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0151771,SCHEMBL524131,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1759,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0038948,3-Mercaptohexyl butyrate,n/a,C10H20O2S,204.1184006,M+Na,+,227.107619,7
1760,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0151772,3-hydroxy-2-(phenylmethylidene)hexanal,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1761,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0166756,2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(6-hydroxy-1-oxoheptan-3-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid,n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1762,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0176776,7-isopropenyl-4-methyl-azulene-1-carboxylic acid,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1763,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0033574,"(1R,2R,4R,8R)-p-Menthane-2,8,9-triol",n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1764,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0130984,3-methoxy-5-[(E)-2-phenylethenyl]phenol,C10276,C15H14O2,226.0993797,M+H,+,227.106656,3
1765,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0040329,xi-5-Hydroxydecanoic acid,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1766,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0166759,2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(2-hydroxy-1-oxoheptan-3-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid,n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1767,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180105,9-hydroxy-8-methylnonanoic acid,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1768,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135212,1-(4-hydroxyphenyl)-3-phenylpropan-1-one,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1769,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135209,"3-hydroxy-1,3-diphenylpropan-1-one",n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1770,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0033379,cis-3-Hexenyl benzoate,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1771,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180334,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[(2E)-1,5-dihydroxyhept-2-en-4-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1772,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180335,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[(5E)-4,7-dihydroxyhept-5-en-3-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1773,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180588,9-hydroxy-4-methylnonanoic acid,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1774,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0151776,2-butyl-3-phenyloxirane-2-carbaldehyde,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1775,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0031553,"6-(1-Hydroxyethyl)-2,2-dimethyl-2H-1-benzopyran",n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1776,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0166758,2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(3-hydroxy-1-oxoheptan-2-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid,n/a,C17H29N3O8S,435.1675361,M+H+NH4,+,227.104318,7
1777,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0059801,9-Hydroxyphenanthrene,C11430,C14H10O,194.0731649,M+CH3OH+H,+,227.106654,3
1778,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0059800,4-Hydroxyphenanthrene,n/a,C14H10O,194.0731649,M+CH3OH+H,+,227.106654,3
1779,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0034783,"cis-p-Menthane-1,7,8-triol",n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1780,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0140969,2-[4-(2-methylprop-2-en-1-yl)phenyl]propanoic acid,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1781,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0179931,"(3E)-2,6-dimethyloct-3-ene-1,2,8-triol",n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1782,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0151773,(2Z)-2-[(3-hydroxyphenyl)methylidene]hexanal,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1783,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0002203,3-Hydroxycapric acid,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1784,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0175278,SCHEMBL296808,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1785,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0151774,(2Z)-2-[(4-hydroxyphenyl)methylidene]hexanal,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1786,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0135210,1-(3-hydroxyphenyl)-3-phenylpropan-1-one,n/a,C15H14O2,226.0993797,M+H,+,227.106656,3
1787,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180585,AKOS019123491,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1788,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0059798,2-Hydroxyphenanthrene,n/a,C14H10O,194.0731649,M+CH3OH+H,+,227.106654,3
1789,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0036224,"Benzyl 2,3-dimethyl-2-butenoate",n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1790,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0041317,Cinnamyl isobutyrate,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1791,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0039668,"2-Hexyl-1,3-dioxan-5-ol",n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1792,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0132949,1-(4-methoxyphenyl)-4-methylpent-1-en-3-one,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1793,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0132944,5-(4-methoxyphenyl)-2-methylpent-1-en-3-one,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1794,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0033201,9-Hydroxydecanoic acid,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1795,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0010725,(R)-3-Hydroxydecanoic acid,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1796,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0140968,2-[4-(2-methylpropyl)phenyl]prop-2-enoic acid,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1797,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0039470,"(1S,2S,4R,8R)-p-Menthane-1,2,9-triol",n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1798,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0059799,3-Hydroxyphenanthrene,n/a,C14H10O,194.0731649,M+CH3OH+H,+,227.106654,3
1799,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0175277,2-phenylprop-2-en-1-yl 2-methylpropanoate,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1800,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0030770,4-Hydroxy-3-(3-methyl-2-butenyl)acetophenone,C10702,C13H16O2,204.1150298,M+Na,+,227.104248,8
1801,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0031661,"3-Isovalidene-3alpha,4-dihydrophthalide",n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1802,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180586,8-hydroxy-4-methylnonanoic acid,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1803,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180104,8-Hydroxy-8-methylnonanoic acid,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1804,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0037702,Butyl cinnamate,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1805,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0183009,SCHEMBL9396016,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1806,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0151778,(2Z)-2-[(2-hydroxyphenyl)methylidene]hexanal,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1807,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0151775,(2Z)-5-hydroxy-2-(phenylmethylidene)hexanal,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1808,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0038186,"2,6-Dimethyl-7-octene-2,3,6-triol",n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1809,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0037703,Isobutyl cinnamate,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1810,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0179929,"(5E)-3,7-dimethyloct-5-ene-1,4,7-triol",n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1811,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0037628,Phenethyl tiglate,n/a,C13H16O2,204.1150298,M+Na,+,227.104248,8
1812,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180589,SCHEMBL4530681,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
1813,4.99_227.1060m/z,227.106,4.99,0.075595953,93,uHPOS,HMDB0180587,4-(hydroxymethyl)nonanoic acid,n/a,C10H20O3,188.1412445,M+K,+,227.104403,7
